Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739447366.280397,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.280984,73,10.0.2.15,216.58.204.238,48624,443
1739447366.285616,86,10.0.2.15,10.0.2.3,42737,53
1739447366.286733,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.286733,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.286733,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.290341,73,10.0.2.15,216.58.204.238,48624,443
1739447366.291962,73,10.0.2.15,216.58.204.238,48624,443
1739447366.296842,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.296843,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.296843,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.296843,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.296843,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.298814,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.298814,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.298814,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.298815,230,216.58.204.238,10.0.2.15,443,48624
1739447366.302524,73,10.0.2.15,216.58.204.238,48624,443
1739447366.303419,73,10.0.2.15,216.58.204.238,48624,443
1739447366.303601,73,10.0.2.15,216.58.204.238,48624,443
1739447366.303756,73,10.0.2.15,216.58.204.238,48624,443
1739447366.307697,1292,10.0.2.15,142.251.209.14,39257,443
1739447366.310981,1292,10.0.2.15,142.251.209.14,39257,443
1739447366.316024,73,10.0.2.15,216.58.204.238,48624,443
1739447366.316817,73,10.0.2.15,216.58.204.238,48624,443
1739447366.317021,73,10.0.2.15,216.58.204.238,48624,443
1739447366.32468,119,216.58.204.238,10.0.2.15,443,48624
1739447366.325804,73,10.0.2.15,216.58.204.238,48624,443
1739447366.327278,73,10.0.2.15,216.58.204.238,48624,443
1739447366.327654,1285,216.58.204.238,10.0.2.15,443,48624
1739447366.328134,73,10.0.2.15,216.58.204.238,48624,443
1739447366.328414,73,10.0.2.15,216.58.204.238,48624,443
1739447366.330708,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.332075,73,10.0.2.15,216.58.204.238,48624,443
1739447366.336614,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.336614,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.336614,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34031,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34031,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34031,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34031,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34031,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.342949,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.343421,73,10.0.2.15,216.58.204.238,48624,443
1739447366.343677,73,10.0.2.15,216.58.204.238,48624,443
1739447366.343975,73,10.0.2.15,216.58.204.238,48624,443
1739447366.344408,78,10.0.2.15,216.58.204.238,48624,443
1739447366.346781,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.347331,86,10.0.2.3,10.0.2.15,53,42737
1739447366.347331,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.348007,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.34828,73,10.0.2.15,216.58.204.238,48624,443
1739447366.348605,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.348766,73,10.0.2.15,216.58.204.238,48624,443
1739447366.350057,82,10.0.2.15,10.0.2.3,35976,53
1739447366.350752,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.351392,73,10.0.2.15,216.58.204.238,48624,443
1739447366.352285,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.353574,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.353749,74,10.0.2.15,216.58.204.238,48624,443
1739447366.355194,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.356175,1292,10.0.2.15,216.58.209.54,44220,443
1739447366.356367,1292,10.0.2.15,216.58.209.54,44220,443
1739447366.361758,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.362634,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.363403,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.364164,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.364998,74,10.0.2.15,216.58.204.238,48624,443
1739447366.365328,74,10.0.2.15,216.58.204.238,48624,443
1739447366.365844,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.365903,74,10.0.2.15,216.58.204.238,48624,443
1739447366.366701,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.36811,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.368261,74,10.0.2.15,216.58.204.238,48624,443
1739447366.368766,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.369541,82,142.251.209.14,10.0.2.15,443,39257
1739447366.369541,1292,216.58.204.238,10.0.2.15,443,48624
1739447366.369667,74,10.0.2.15,216.58.204.238,48624,443
1739447366.37026,118,216.58.204.238,10.0.2.15,443,48624
1739447366.374054,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.374778,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.375512,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.376457,1292,10.0.2.15,142.251.209.14,39257,443
1739447366.388222,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.388222,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.388981,1292,142.251.209.14,10.0.2.15,443,39257
1739447366.390793,81,10.0.2.15,142.251.209.14,39257,443
1739447366.393274,82,10.0.2.15,142.251.209.14,39257,443
1739447366.396772,75,10.0.2.15,216.58.204.238,48624,443
1739447366.410913,82,10.0.2.3,10.0.2.15,53,35976
1739447366.414886,82,216.58.209.54,10.0.2.15,443,44220
1739447366.418619,1292,216.58.209.54,10.0.2.15,443,44220
1739447366.419535,1292,216.58.209.54,10.0.2.15,443,44220
1739447366.419678,74,10.0.2.15,142.251.209.14,40096,443
1739447366.420133,1292,216.58.209.54,10.0.2.15,443,44220
1739447366.42159,1292,10.0.2.15,216.58.209.54,44220,443
1739447366.42836,66,216.58.204.238,10.0.2.15,443,48624
1739447366.432225,79,10.0.2.15,142.251.209.14,39257,443
1739447366.43403,1292,216.58.209.54,10.0.2.15,443,44220
1739447366.43403,710,142.251.209.14,10.0.2.15,443,39257
1739447366.434515,1292,216.58.209.54,10.0.2.15,443,44220
