Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739448546.41312,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.414183,90,10.0.2.15,10.0.2.3,54604,53
1739448546.4145,75,10.0.2.15,128.139.200.12,44340,443
1739448546.414817,75,10.0.2.15,128.139.200.12,44340,443
1739448546.414976,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415141,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415291,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415452,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415658,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415815,75,10.0.2.15,128.139.200.12,44340,443
1739448546.415968,80,10.0.2.15,128.139.200.12,44340,443
1739448546.416131,75,10.0.2.15,128.139.200.12,44340,443
1739448546.416305,73,10.0.2.15,128.139.200.12,44340,443
1739448546.416455,73,10.0.2.15,128.139.200.12,44340,443
1739448546.416686,73,10.0.2.15,128.139.200.12,44340,443
1739448546.416847,73,10.0.2.15,128.139.200.12,44340,443
1739448546.416997,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417163,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417312,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417461,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417615,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417776,74,10.0.2.15,128.139.200.12,44340,443
1739448546.417898,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.417955,74,10.0.2.15,128.139.200.12,44340,443
1739448546.418108,74,10.0.2.15,128.139.200.12,44340,443
1739448546.418651,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.41893,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.419445,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.4197,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.42017,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.420656,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.421096,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.421522,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.421946,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.422373,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.422726,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.423389,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.423535,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.424099,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.426786,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.427496,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.428065,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.428578,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.428943,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.431781,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.43209,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.432517,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.433682,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.433682,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.433682,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.434292,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.434687,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.435128,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.435544,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.436039,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.436484,1292,128.139.200.12,10.0.2.15,443,44340
